fecha,titulo,autor,categoria,enlace
2023-02-22,"Exasesor tendrá que restituir $680,000 por fraude al municipio de Mayagüez",Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/exasesor-tendr-que-restituir-680-000-por-fraude-al-municipio-de-mayag-ez/article_292af7e4-b2ec-11ed-a798-13b270ace325.html
2023-02-22,Entramado legal impide finalizar pugna sobre expresiones catalogadas como racistas en Canóvanas,Josian E. Bruno Gómez Alejandra Jover ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/entramado-legal-impide-finalizar-pugna-sobre-expresiones-catalogadas-como-racistas-en-can-vanas/article_1380996e-b2fe-11ed-a80d-538a264b17ec.html
2023-02-22,Jorge de Castro Font acude a su cita en el Departamento de Justicia,Nahira Montcourt  Andrea Cruz  ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/jorge-de-castro-font-acude-a-su-cita-en-el-departamento-de-justicia/article_142f36ec-b2b6-11ed-b1ae-bf22a8d82e57.html
2023-02-22,VÍDEO: Caso por alegado racismo contra pareja en Canóvanas toma un nuevo giro,Josian E. Bruno Gómez Alejandra Jover ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/v-deo-caso-por-alegado-racismo-contra-pareja-en-can-vanas-toma-un-nuevo-giro/article_5e039f72-b2b8-11ed-9c4b-5b34e5a00f69.html
2023-02-21,Fiscalía federal ofrece detalles sobre arrestos en operativo por narcotráfico,Redacción ,Federal,https://www.elvocero.com/ley-y-orden/federal/fiscal-a-federal-ofrece-detalles-sobre-arrestos-en-operativo-por-narcotr-fico/article_b44633be-b203-11ed-868a-93db0cd35018.html
2023-02-21,Se declara culpable el “influencer” Chris Agront,Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/se-declara-culpable-el-influencer-chris-agront/article_97875c84-b1f0-11ed-933a-57ce363e5d26.html
2023-02-18,Relevan de sus funciones a oficial de Guardia Costera que chocó en costas de Dorado,CyberNews,Federal,https://www.elvocero.com/ley-y-orden/federal/relevan-de-sus-funciones-a-oficial-de-guardia-costera-que-choc-en-costas-de-dorado/article_00361b44-af8f-11ed-b3bb-0fe5f7a6525f.html
2023-02-18,Justicia federal trasladará animales del zoológico de Mayagüez,Rafelli González  ,Federal,https://www.elvocero.com/ley-y-orden/federal/justicia-federal-trasladar-animales-del-zool-gico-de-mayag-ez/article_d3ca8588-af3c-11ed-91e3-8324325e3eb4.html
2023-02-17,Hallan causa para juicio contra hombre que presuntamente asesinó a otro frente una escuela en Carolina,Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/hallan-causa-para-juicio-contra-hombre-que-presuntamente-asesin-a-otro-frente-una-escuela-en/article_46e5d74a-af13-11ed-8108-878caa6883a4.html
2023-02-17,Sentencian a hombre a 24 años de cárcel por pornografía infantil,Redacción ,Federal,https://www.elvocero.com/ley-y-orden/federal/sentencian-a-hombre-a-24-a-os-de-c-rcel-por-pornograf-a-infantil/article_3dfb3846-aeff-11ed-aac1-a7ac553358fc.html
2023-02-17,Caso de Kevin Fret: Justicia no entregará documentos sobre investigación del asesinato,Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/caso-de-kevin-fret-justicia-no-entregar-documentos-sobre-investigaci-n-del-asesinato/article_d88a5ad4-aef2-11ed-9b6a-83b978359494.html
2023-02-17,No comparece a citación el exmanejador de Ozuna en caso de Kevin Fret,Miguel Rivera Puig ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/no-comparece-a-citaci-n-el-exmanejador-de-ozuna-en-caso-de-kevin-fret/article_1276e9bc-ae60-11ed-bfb7-bfaca9e8d745.html
2023-02-17,Alianza busca atender el mal estado del zoológico en Mayagüez,CyberNews,Federal,https://www.elvocero.com/ley-y-orden/federal/alianza-busca-atender-el-mal-estado-del-zool-gico-en-mayag-ez/article_431c8978-aee2-11ed-816d-cf7537980f30.html
