fecha,titulo,autor,categoria,enlace
2023-02-23,La exgobernadora Wanda Vázquez no asistirá a la vista de la Comisión cameral de lo Jurídico,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/la-exgobernadora-wanda-vazquez-no-asistira-a-la-vista-de-la-comision-cameral-de-lo-juridico/
2023-02-23,Jesús Santa recibe tratamiento en hospital por un estrechamiento en los vasos sanguíneos ,ELNUEVODIA.COM,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/jesus-santa-recibe-tratamiento-en-hospital-por-un-estrechamiento-en-los-vasos-sanguineos/
2023-02-23,¿Podrían arrestar a Wanda Vázquez si no asiste a vista de la Comisión de lo Jurídico?,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/podrian-arrestar-a-wanda-vazquez-si-no-asiste-a-vista-de-la-comision-de-lo-juridico-281272/
2023-02-23,Cámara de Representantes acudiría a los tribunales para lograr comparecencia de Wanda Vázquez Garced,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/la-camara-de-representantes-acudira-a-los-tribunales-para-lograr-comparecencia-de-wanda-vazquez-garced/
2023-02-23,“Nosotros vamos a apelar”: abogado de exrepresentante Néstor Alonso Vega,No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/nosotros-vamos-a-apelar-abogado-de-exrepresentante-nestor-alonso-vega-281274/
2023-02-23,Gobernador celebra ascenso de 516 oficiales a sargento,No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/gobernador-celebra-ascenso-de-516-oficiales-a-sargento-281279/
2023-02-22,"""Escogí la ambición. Estoy arrepentido”: Mario Villegas antes y después de escuchar su sentencia",No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/escogi-la-ambicion-estoy-arrepentido-mario-villegas-antes-y-despues-de-escuchar-su-sentencia-281256/
2023-02-22,Jenniffer González: “El PNP debe abrir las puertas a todos aquellos que creen en la estadidad”,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/jenniffer-gonzalez-el-pnp-debe-abrir-las-puertas-a-todos-aquellos-que-creen-en-la-estadidad-281260/
2023-02-21,Federales diligencian 24 órdenes de arresto,No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/federales-diligencian-24-ordenes-de-arresto-281236/
2023-02-21,Líderes del PPD rechazan expresiones homofóbicas de la primera drama de Ponce ,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/lideres-del-ppd-rechazan-expresiones-homofobicas-de-la-primera-drama-de-ponce-281250/
2023-02-17,“Me está faltando el respeto”: discuten Jenniffer González y Héctor Ferrer en vista pública,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/me-esta-faltando-el-respeto-discuten-jenniffer-gonzalez-y-hector-ferrer-en-vista-publica-281206/
2023-02-14,"""¡Al piso!"": vídeo de operativo contra narcotráfico en Cayey",No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/al-piso-video-de-operativo-contra-narcotrafico-en-cayey-281145/
