fecha,titulo,autor,categoria,enlace
2023-02-23,Gobernador celebra ascenso de 516 oficiales a sargento,No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/gobernador-celebra-ascenso-de-516-oficiales-a-sargento-281279/
2023-02-23,“Nosotros vamos a apelar”: abogado de exrepresentante Néstor Alonso Vega,No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/nosotros-vamos-a-apelar-abogado-de-exrepresentante-nestor-alonso-vega-281274/
2023-02-23,Cámara de Representantes acudiría a los tribunales para lograr comparecencia de Wanda Vázquez Garced,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/la-camara-de-representantes-acudira-a-los-tribunales-para-lograr-comparecencia-de-wanda-vazquez-garced/
2023-02-23,Jesús Santa recibe tratamiento en hospital por un estrechamiento en los vasos sanguíneos ,ELNUEVODIA.COM,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/jesus-santa-recibe-tratamiento-en-hospital-por-un-estrechamiento-en-los-vasos-sanguineos/
2023-02-22,Jenniffer González: “El PNP debe abrir las puertas a todos aquellos que creen en la estadidad”,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/jenniffer-gonzalez-el-pnp-debe-abrir-las-puertas-a-todos-aquellos-que-creen-en-la-estadidad-281260/
2023-02-22,"""Escogí la ambición. Estoy arrepentido”: Mario Villegas antes y después de escuchar su sentencia",No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/escogi-la-ambicion-estoy-arrepentido-mario-villegas-antes-y-despues-de-escuchar-su-sentencia-281256/
2023-02-21,Federales diligencian 24 órdenes de arresto,No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/federales-diligencian-24-ordenes-de-arresto-281236/
2023-02-21,Líderes del PPD rechazan expresiones homofóbicas de la primera drama de Ponce ,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/lideres-del-ppd-rechazan-expresiones-homofobicas-de-la-primera-drama-de-ponce-281250/
2023-02-17,“Me está faltando el respeto”: discuten Jenniffer González y Héctor Ferrer en vista pública,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/me-esta-faltando-el-respeto-discuten-jenniffer-gonzalez-y-hector-ferrer-en-vista-publica-281206/
2023-02-03,Lo que el jefe del FBI dijo cuando Sixto George fue declarado culpable,No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/lo-que-el-jefe-del-fbi-dijo-cuando-sixto-george-fue-declarado-culpable-281005/
2023-01-27,Presidente de Genera PR: “Queremos que sea una empresa puertorriqueña”,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/presidente-de-genera-pr-queremos-que-sea-una-empresa-puertorriquena-280893/
2023-01-25,“Hoy le damos la bienvenida a Genera PR”: así  Pierluisi oficializó la privatización de generación de luz,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/hoy-le-damos-la-bienvenida-a-genera-pr-asi-pierluisi-oficializo-la-privatizacion-de-generacion-de-luz-280856/
2023-01-24,Pierluisi actualiza detalles sobre privatización de la generación de energía,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/pierluisi-actualiza-detalles-sobre-privatizacion-de-la-generacion-de-energia-280834/
2023-01-20,Arranca investigación por construcción de puente atirantado: “Si hay que adjudicar responsabilidad se adjudicará a quien haya que hacerlo”,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/arranca-investigacion-por-construccion-de-puente-atirantado-si-hay-que-adjudicar-responsabilidad-se-adjudicara-a-quien-haya-que-hacerlo-280785/
2022-03-08,"Abogado de Javier Aponte Dalmau: ""Este caso se trató de hacerle daño a su carrera política""",No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/abogado-de-javier-aponte-dalmau-este-caso-se-trato-de-hacerle-dano-a-su-carrera-politica-276481/
2022-01-10,José Luis Dalmau opina que deben de recesar en la Legislatura,No autor,Legislatura,https://www.elnuevodia.com/noticias/legislatura/videos/jose-luis-dalmau-opina-que-deben-de-recesar-en-la-legislatura-275744/
